76450000.0,-23.75
76450781.25,-24.57
76451562.5,-24.61
76452343.75,-24.76
76453125.0,-24.57
76453906.25,-24.77
76454687.5,-24.55
76455468.75,-24.97
76456250.0,-24.29
76457031.25,-25.17
76457812.5,-24.29
76458593.75,-24.57
76459375.0,-24.61
76460156.25,-24.74
76460937.5,-24.42
76461718.75,-25.07
76462500.0,-24.55
76463281.25,-24.88
76464062.5,-24.87
76464843.75,-23.6
76465625.0,-24.74
76466406.25,-24.26
76467187.5,-24.37
76467968.75,-23.28
76468750.0,-25.03
76469531.25,-24.06
76470312.5,-24.31
76471093.75,-23.51
76471875.0,-23.71
76472656.25,-24.14
76473437.5,-23.87
76474218.75,-24.23
76475000.0,-24.0
76475781.25,-23.78
76476562.5,-24.06
76477343.75,-24.5
76478125.0,-23.9
76478906.25,-21.66
76479687.5,-23.97
76480468.75,-23.36
76481250.0,-22.17
76482031.25,-22.81
76482812.5,-23.65
76483593.75,-24.33
76484375.0,-23.2
76485156.25,-24.1
76485937.5,-23.93
76486718.75,-23.84
76487500.0,-23.77
76488281.25,-24.39
76489062.5,-24.13
76489843.75,-23.16
76490625.0,-23.87
76491406.25,-22.74
76492187.5,-22.33
76492968.75,-23.57
76493750.0,-23.32
76494531.25,-23.37
76495312.5,-22.33
76496093.75,-22.51
76496875.0,-23.29
76497656.25,-23.25
76498437.5,-22.92
76499218.75,-22.47
76500000.0,-23.58
76500781.25,-23.58
76501562.5,-23.09
76502343.75,-23.5
76503125.0,-22.87
76503906.25,-22.99
76504687.5,-23.25
76505468.75,-23.16
76506250.0,-23.32
76507031.25,-23.16
76507812.5,-23.12
76508593.75,-24.16
76509375.0,-23.38
76510156.25,-23.37
76510937.5,-23.74
76511718.75,-24.03
76512500.0,-24.13
76513281.25,-23.88
76514062.5,-23.58
76514843.75,-23.39
76515625.0,-24.04
76516406.25,-24.28
76517187.5,-24.21
76517968.75,-24.68
76518750.0,-24.16
76519531.25,-23.37
76520312.5,-23.78
76521093.75,-24.39
76521875.0,-22.9
76522656.25,-23.86
76523437.5,-23.72
76524218.75,-23.95
76525000.0,-24.41
76525781.25,-24.24
76526562.5,-23.71
76527343.75,-24.01
76528125.0,-24.34
76528906.25,-24.34
76529687.5,-24.67
76530468.75,-24.26
76531250.0,-23.78
76532031.25,-23.57
76532812.5,-24.08
76533593.75,-23.95
76534375.0,-23.91
76535156.25,-24.64
76535937.5,-24.25
76536718.75,-23.95
76537500.0,-24.21
76538281.25,-24.57
76539062.5,-24.94
76539843.75,-24.73
76540625.0,-24.48
76541406.25,-23.99
76542187.5,-24.28
76542968.75,-23.89
76543750.0,-24.82
76544531.25,-24.38
76545312.5,-24.45
76546093.75,-24.88
76546875.0,-24.62
76547656.25,-25.11
76548437.5,-25.12
76549218.75,-24.0
76550000.0,-24.0
