88050000.0,-24.38
88050781.25,-24.63
88051562.5,-24.96
88052343.75,-24.47
88053125.0,-24.83
88053906.25,-24.43
88054687.5,-24.47
88055468.75,-24.39
88056250.0,-24.75
88057031.25,-24.13
88057812.5,-24.2
88058593.75,-24.35
88059375.0,-24.1
88060156.25,-22.77
88060937.5,-24.04
88061718.75,-24.3
88062500.0,-24.17
88063281.25,-24.02
88064062.5,-24.35
88064843.75,-24.28
88065625.0,-24.4
88066406.25,-23.29
88067187.5,-23.63
88067968.75,-23.21
88068750.0,-23.04
88069531.25,-23.81
88070312.5,-23.38
88071093.75,-23.69
88071875.0,-23.1
88072656.25,-22.82
88073437.5,-23.69
88074218.75,-22.85
88075000.0,-23.26
88075781.25,-23.48
88076562.5,-22.96
88077343.75,-22.89
88078125.0,-22.65
88078906.25,-22.97
88079687.5,-23.51
88080468.75,-23.41
88081250.0,-22.99
88082031.25,-22.57
88082812.5,-23.08
88083593.75,-23.25
88084375.0,-22.98
88085156.25,-23.2
88085937.5,-23.18
88086718.75,-23.03
88087500.0,-22.24
88088281.25,-22.74
88089062.5,-23.14
88089843.75,-22.6
88090625.0,-23.1
88091406.25,-22.18
88092187.5,-22.8
88092968.75,-22.08
88093750.0,-21.88
88094531.25,-22.34
88095312.5,-21.92
88096093.75,-21.71
88096875.0,-22.15
88097656.25,-22.42
88098437.5,-22.43
88099218.75,-22.18
88100000.0,-22.24
88100781.25,-22.24
88101562.5,-22.2
88102343.75,-21.98
88103125.0,-22.22
88103906.25,-21.87
88104687.5,-21.96
88105468.75,-21.55
88106250.0,-22.4
88107031.25,-22.71
88107812.5,-22.25
88108593.75,-22.92
88109375.0,-22.97
88110156.25,-23.09
88110937.5,-21.97
88111718.75,-22.51
88112500.0,-22.36
88113281.25,-22.13
88114062.5,-22.89
88114843.75,-23.12
88115625.0,-23.35
88116406.25,-23.14
88117187.5,-22.96
88117968.75,-23.11
88118750.0,-23.23
88119531.25,-22.95
88120312.5,-22.57
88121093.75,-23.8
88121875.0,-23.18
88122656.25,-21.78
88123437.5,-23.45
88124218.75,-23.7
88125000.0,-23.31
88125781.25,-23.51
88126562.5,-23.52
88127343.75,-22.76
88128125.0,-23.63
88128906.25,-23.51
88129687.5,-23.2
88130468.75,-23.46
88131250.0,-23.6
88132031.25,-23.79
88132812.5,-24.26
88133593.75,-23.99
88134375.0,-23.63
88135156.25,-23.65
88135937.5,-23.88
88136718.75,-23.93
88137500.0,-23.92
88138281.25,-24.32
88139062.5,-23.63
88139843.75,-24.14
88140625.0,-24.14
88141406.25,-24.5
88142187.5,-24.37
88142968.75,-24.39
88143750.0,-25.03
88144531.25,-24.41
88145312.5,-24.32
88146093.75,-24.46
88146875.0,-24.12
88147656.25,-24.23
88148437.5,-24.14
88149218.75,-24.43
88150000.0,-24.43
